,Unnamed: 0,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
5074,5074,639,3,0,39,1,141789.15,1,1,0,92455.96,0
5075,5075,567,1,1,38,6,127678.8,2,0,0,45422.89,0
5076,5076,704,3,0,44,9,153656.85,1,1,0,158742.81,0
5077,5077,792,2,1,36,5,115725.24,2,0,0,1871.25,0
5078,5078,641,1,0,42,6,0.0,2,0,0,121138.77,0
5079,5079,754,3,0,50,7,146777.44,2,0,1,150685.52,0
5080,5080,593,1,1,33,1,0.0,2,0,0,9984.4,0
5081,5081,633,2,1,29,6,117412.35,1,0,0,30338.94,0
5082,5082,699,1,0,39,1,0.0,2,0,0,93826.63,0
5083,5083,683,1,1,43,8,0.0,1,1,0,96754.8,0
5084,5084,453,1,1,29,6,0.0,1,0,0,198376.02,1
5085,5085,610,2,1,50,1,113957.01,2,1,0,196526.55,1
5086,5086,754,1,1,39,3,74896.33,1,0,0,34430.16,0
5087,5087,744,2,1,32,4,96106.83,1,1,1,79812.77,0
5088,5088,632,1,0,27,3,107375.82,1,1,1,62703.38,0
5089,5089,645,1,0,24,3,34547.82,1,1,1,11638.17,0
5090,5090,700,1,0,32,8,110923.15,2,1,1,161845.81,1
5091,5091,628,1,0,31,5,0.0,1,0,0,147963.07,1
5092,5092,508,1,1,49,1,93817.41,2,1,1,132468.76,1
5093,5093,716,1,0,29,10,87946.39,1,1,1,182531.74,0
5094,5094,469,2,0,52,8,139493.25,3,0,0,150093.32,1
5095,5095,811,2,0,28,4,167738.82,2,1,1,9903.42,0
5096,5096,559,3,0,31,1,139183.06,1,0,1,143360.56,0
5097,5097,563,3,1,26,7,0.0,2,0,0,6139.74,0
5098,5098,684,3,0,38,3,0.0,2,1,0,44255.65,0
5099,5099,675,1,0,33,6,0.0,2,1,0,34045.61,0
5100,5100,567,3,0,54,5,92316.31,2,1,0,158590.66,1
5101,5101,535,2,0,53,5,141616.55,2,1,1,75888.65,0
5102,5102,588,1,0,34,3,120777.88,1,1,1,131729.52,0
5103,5103,680,1,0,24,10,0.0,3,1,0,154971.63,1
5104,5104,732,1,0,40,10,0.0,2,1,0,154189.08,0
5105,5105,646,1,0,30,5,0.0,2,1,0,13935.32,0
5106,5106,762,3,0,60,10,168920.75,1,1,0,31445.03,1
5107,5107,646,2,1,46,1,170826.55,2,1,0,45041.32,0
5108,5108,543,3,1,41,5,0.0,2,0,1,143980.29,0
5109,5109,700,1,1,37,3,77608.46,2,1,1,175373.46,0
5110,5110,525,1,0,23,5,0.0,2,1,0,160249.1,0
5111,5111,601,1,0,43,8,0.0,3,0,1,110916.15,1
5112,5112,488,1,1,34,3,0.0,2,1,1,125979.36,0
5113,5113,586,1,0,52,6,140900.97,1,1,1,67288.89,0
5114,5114,633,1,1,37,2,0.0,2,1,0,182258.17,0
5115,5115,665,1,1,25,7,90920.75,1,0,1,112256.57,0
5116,5116,479,1,0,33,2,208165.53,1,0,0,50774.81,1
5117,5117,556,1,0,52,9,0.0,1,1,0,175149.2,1
5118,5118,560,1,1,50,3,0.0,2,1,0,84531.79,0
5119,5119,675,2,0,33,0,141816.25,1,1,0,64815.05,1
5120,5120,767,2,0,45,7,132746.2,2,1,0,26628.88,1
5121,5121,666,1,1,46,5,123873.19,1,1,1,177844.06,0
5122,5122,582,1,0,32,1,116409.55,1,0,1,152790.92,0
5123,5123,489,1,1,38,8,0.0,2,0,1,196990.79,0
5124,5124,517,3,0,29,5,0.0,2,1,0,103402.88,0
5125,5125,550,1,1,31,5,142200.19,2,1,1,122221.71,0
5126,5126,459,2,1,50,5,109387.9,1,1,0,155721.15,0
5127,5127,653,3,1,35,6,116662.96,2,1,1,23864.21,0
5128,5128,735,3,1,36,5,0.0,2,1,0,105152.17,0
5129,5129,551,1,1,35,7,129717.3,2,0,0,86937.2,0
5130,5130,501,1,1,37,4,0.0,2,0,0,12470.3,0
5131,5131,718,1,0,25,4,108691.95,1,1,0,63030.97,0
5132,5132,695,3,0,31,5,0.0,2,0,1,13998.88,0
5133,5133,798,2,0,38,4,129055.13,1,1,0,157147.59,0
5134,5134,600,2,1,28,2,116623.31,1,0,1,59905.29,0
5135,5135,570,2,1,35,6,85668.59,1,1,0,105525.36,0
5136,5136,677,3,0,34,10,171671.9,1,1,1,50777.77,0
5137,5137,614,3,1,39,3,151914.93,1,0,0,56459.45,0
5138,5138,665,1,0,41,8,96147.55,1,1,0,137037.97,0
5139,5139,705,1,0,35,3,0.0,2,0,1,66331.01,0
5140,5140,790,2,1,42,1,85839.62,1,1,0,198182.73,0
5141,5141,655,3,0,36,1,135515.76,1,1,0,86013.96,0
5142,5142,442,1,1,34,4,0.0,2,1,0,68343.08,0
5143,5143,635,3,0,32,8,0.0,2,1,1,19367.98,1
5144,5144,655,1,0,45,0,0.0,2,1,0,166830.71,0
5145,5145,715,1,1,28,7,160376.61,1,0,0,196853.11,0
5146,5146,580,2,0,36,3,74974.89,1,1,1,12099.67,0
5147,5147,561,1,1,37,1,100443.36,2,0,1,101693.73,0
5148,5148,623,3,0,50,2,87116.71,1,1,1,104382.11,0
5149,5149,607,3,0,27,5,100912.19,1,0,0,7631.27,0
5150,5150,803,3,0,37,1,0.0,2,0,0,7455.2,0
5151,5151,695,1,1,28,5,171069.39,2,1,1,88689.4,0
5152,5152,673,2,0,41,9,98612.1,1,1,0,151349.35,0
5153,5153,725,2,0,39,5,116803.8,1,1,0,124052.97,0
5154,5154,774,1,1,60,5,85891.55,1,1,0,74135.48,1
5155,5155,850,2,1,32,9,141827.33,2,1,1,149458.73,0
5156,5156,604,1,1,33,3,0.0,1,1,0,42171.13,1
5157,5157,532,1,1,36,4,0.0,2,1,1,132798.78,0
5158,5158,642,1,1,35,2,133161.95,1,0,1,122254.86,0
5159,5159,769,2,0,45,5,126674.81,1,1,0,124118.71,1
5160,5160,727,2,1,58,5,106913.43,1,1,0,25881.0,1
5161,5161,850,2,1,38,5,146756.68,1,1,0,78268.61,0
5162,5162,683,1,1,31,2,0.0,2,0,1,77326.78,0
5163,5163,504,2,1,42,7,131287.36,2,1,1,149697.78,0
5164,5164,715,3,1,42,6,0.0,2,1,1,128745.69,0
5165,5165,575,2,1,49,7,121205.15,4,1,1,168080.53,1
5166,5166,681,1,1,38,6,153722.47,1,1,0,101319.76,0
5167,5167,584,3,0,59,1,0.0,1,0,1,130260.11,1
5168,5168,771,3,1,45,0,139825.56,1,0,0,170984.97,1
5169,5169,506,2,1,59,8,119152.1,2,1,1,170679.74,0
5170,5170,652,1,0,37,4,0.0,2,1,0,143393.24,0
5171,5171,529,1,0,29,8,0.0,2,1,0,19842.11,0
5172,5172,589,2,0,36,9,140355.56,2,1,0,136329.96,0
5173,5173,751,3,1,33,4,79281.61,1,1,0,117547.76,0
5174,5174,695,2,0,53,8,95231.91,1,0,0,70140.8,1
5175,5175,593,1,0,46,7,98752.51,1,1,0,145560.38,0
5176,5176,577,3,0,44,8,115557.0,1,0,1,127506.76,0
5177,5177,555,2,1,42,6,107104.5,1,1,1,41304.44,1
5178,5178,811,1,1,42,10,0.0,2,1,1,3797.79,0
5179,5179,520,1,1,34,4,134007.9,1,1,1,193209.11,0
5180,5180,608,2,1,23,8,197715.93,2,1,1,116124.28,0
5181,5181,719,1,0,22,7,114415.84,1,1,1,177497.4,0
5182,5182,494,1,1,28,9,114731.76,2,0,1,79479.74,0
5183,5183,648,2,0,42,8,121980.56,2,1,0,4027.02,0
5184,5184,756,2,1,41,2,124439.49,2,0,1,47093.11,0
5185,5185,773,1,1,52,4,0.0,1,0,1,144113.42,0
5186,5186,666,1,0,41,10,141162.08,1,1,0,50908.48,0
5187,5187,646,1,1,18,10,0.0,2,0,1,52795.15,0
5188,5188,599,2,1,40,10,137456.28,2,1,1,14113.11,0
5189,5189,687,3,0,21,8,0.0,2,1,1,154767.34,0
5190,5190,581,1,1,71,4,0.0,2,1,1,197562.08,0
5191,5191,714,1,1,46,1,0.0,1,1,0,152167.79,1
5192,5192,663,2,1,32,3,108586.86,1,1,1,182355.21,0
5193,5193,762,3,1,35,9,122929.42,2,0,0,149822.04,0
5194,5194,728,1,0,28,4,142243.54,2,1,0,33074.51,0
5195,5195,536,1,0,22,5,89492.62,1,0,0,42934.43,0
5196,5196,492,2,0,52,8,125396.24,1,1,0,10014.72,1
5197,5197,692,1,1,40,6,163505.16,1,0,0,90424.09,0
5198,5198,792,1,1,34,1,0.0,1,0,1,86330.32,0
5199,5199,560,1,0,66,9,0.0,1,1,1,15928.49,0
5200,5200,481,1,0,57,9,0.0,3,1,1,169719.35,1
5201,5201,641,1,1,37,7,0.0,2,1,0,75248.3,0
5202,5202,641,1,0,37,2,0.0,2,1,0,3939.87,0
5203,5203,592,3,1,38,3,0.0,1,1,1,12905.89,1
5204,5204,536,1,0,61,8,65190.29,1,1,1,64308.49,1
5205,5205,664,1,0,38,4,74306.19,2,1,0,154395.56,0
5206,5206,784,1,1,31,7,0.0,2,1,1,143204.41,0
5207,5207,729,2,1,36,8,152899.24,2,1,0,177130.33,0
5208,5208,550,3,1,51,5,0.0,2,1,0,153917.41,0
5209,5209,679,1,0,24,6,114948.76,2,0,1,135768.25,0
5210,5210,603,1,1,38,8,59360.77,1,1,1,191457.06,0
5211,5211,739,3,1,40,1,109681.61,1,1,1,193321.3,0
5212,5212,667,3,1,38,1,87202.38,1,1,1,77866.91,0
5213,5213,443,2,1,59,4,110939.3,1,1,0,72846.58,1
5214,5214,666,1,1,40,5,0.0,2,1,0,147878.05,0
5215,5215,513,1,0,43,9,0.0,2,1,0,152499.8,0
5216,5216,600,1,1,37,1,142663.46,1,0,1,88669.89,0
5217,5217,714,2,0,49,5,140510.89,1,1,0,141914.94,0
5218,5218,444,1,0,40,5,84350.07,1,1,0,143835.76,0
5219,5219,559,1,1,34,2,137390.11,2,1,0,9677.0,0
5220,5220,351,2,0,57,4,163146.46,1,1,0,169621.69,1
5221,5221,602,1,0,63,7,0.0,2,1,1,56323.21,0
5222,5222,426,1,0,34,3,0.0,2,1,1,61230.83,0
5223,5223,701,1,1,30,3,156660.72,2,1,0,45742.42,0
5224,5224,527,1,0,25,6,0.0,2,0,1,96758.58,0
5225,5225,676,1,1,35,5,106836.67,2,1,0,84199.78,0
5226,5226,758,1,0,30,3,141581.08,1,1,0,156249.06,0
5227,5227,793,1,1,35,2,0.0,2,1,1,79704.12,0
5228,5228,630,1,1,33,9,0.0,2,1,0,64804.59,0
5229,5229,499,3,1,39,6,0.0,2,1,1,81409.0,0
5230,5230,735,1,0,25,3,91718.8,1,0,0,28411.23,0
5231,5231,809,2,1,50,10,118098.62,1,1,1,100720.02,1
5232,5232,438,1,0,36,4,0.0,2,1,0,64420.5,0
5233,5233,645,1,1,44,10,0.0,2,0,1,166707.22,0
5234,5234,554,2,0,37,4,58629.97,1,0,0,182038.6,0
5235,5235,616,3,1,31,7,76665.71,2,1,1,163809.08,0
5236,5236,525,1,1,51,10,0.0,3,1,0,171045.35,1
5237,5237,689,3,0,31,4,0.0,2,1,1,136610.02,0
5238,5238,487,1,0,53,10,89550.85,1,0,1,90076.85,0
5239,5239,510,1,0,32,1,0.0,2,0,1,28515.17,0
5240,5240,789,1,0,27,8,66201.96,1,1,1,79458.12,0
5241,5241,748,1,0,41,2,91621.69,1,1,1,71139.31,0
5242,5242,661,3,1,20,8,0.0,1,1,0,110252.53,0
5243,5243,539,2,1,42,1,177728.55,1,1,0,105013.63,0
5244,5244,655,3,0,35,1,106405.03,1,1,1,82900.25,0
5245,5245,850,1,0,62,1,124678.35,1,1,0,70916.0,1
5246,5246,562,2,0,31,9,117153.0,1,1,1,108675.01,0
5247,5247,704,3,0,24,2,0.0,1,1,0,35600.25,1
5248,5248,531,2,0,31,7,117052.82,1,1,0,118508.09,1
5249,5249,618,3,1,38,5,126473.99,1,1,0,91972.49,0
5250,5250,611,2,0,43,9,127216.31,2,0,1,17913.25,0
5251,5251,640,3,1,39,3,0.0,1,1,1,105997.25,0
5252,5252,653,2,1,41,1,104584.11,1,1,0,15126.32,1
5253,5253,688,2,0,46,0,74458.25,1,0,1,6866.31,0
5254,5254,567,1,1,42,2,0.0,2,1,1,167984.61,0
5255,5255,618,1,0,40,0,0.0,1,1,0,119059.13,0
5256,5256,479,3,1,27,2,172463.45,1,1,1,40315.27,0
5257,5257,592,1,1,54,8,0.0,1,1,1,28737.71,1
5258,5258,741,1,0,60,5,0.0,1,1,1,38914.51,0
5259,5259,717,1,1,53,6,0.0,2,0,1,97614.87,0
5260,5260,678,2,0,37,2,113383.07,1,1,1,135123.96,0
5261,5261,608,1,1,33,9,89968.69,1,1,0,68777.26,0
5262,5262,790,2,1,50,8,121438.58,1,1,1,176471.78,1
5263,5263,546,1,0,47,8,0.0,1,1,1,66408.01,1
5264,5264,587,1,1,33,5,100116.82,1,1,0,34215.58,0
5265,5265,633,1,0,26,8,124281.84,1,1,1,60116.57,0
5266,5266,546,1,1,24,8,156325.38,1,1,1,125381.02,0
5267,5267,471,1,1,42,3,164951.56,1,1,0,190531.77,0
5268,5268,602,2,0,26,8,113674.2,1,1,0,197861.16,1
5269,5269,573,2,0,47,4,152522.47,1,0,1,164038.07,1
5270,5270,635,2,0,65,5,117325.54,1,1,0,155799.86,1
5271,5271,621,2,1,40,8,174126.75,3,1,0,172490.78,1
5272,5272,690,3,0,36,10,91760.11,1,1,1,135784.94,0
5273,5273,663,3,1,52,0,136298.65,1,1,0,144593.3,1
5274,5274,584,2,1,32,8,40172.91,1,1,1,137439.34,0
5275,5275,642,1,1,36,4,0.0,2,1,1,195224.91,0
5276,5276,718,1,0,67,7,0.0,3,1,1,82782.08,0
5277,5277,447,1,0,32,10,0.0,1,1,1,151815.76,0
5278,5278,554,1,0,38,4,137654.05,2,1,1,172629.67,0
5279,5279,627,1,0,27,2,0.0,2,1,0,125451.01,0
5280,5280,779,1,1,71,3,0.0,2,1,1,146895.36,1
5281,5281,724,2,1,31,9,138166.3,1,1,0,12920.43,0
5282,5282,647,2,0,41,1,85906.65,3,1,0,189159.97,0
5283,5283,841,3,1,41,1,0.0,2,0,1,193093.77,0
5284,5284,724,3,1,39,3,0.0,2,0,1,95562.81,0
5285,5285,710,2,0,41,9,149155.53,2,1,0,42131.26,1
5286,5286,837,1,0,29,9,0.0,2,1,1,41866.26,0
5287,5287,838,3,0,67,4,103267.8,1,1,1,78310.04,0
5288,5288,718,3,1,32,8,0.0,2,1,1,41399.33,0
5289,5289,658,3,0,32,5,145553.07,1,1,1,31484.76,0
5290,5290,706,2,1,67,1,123276.69,2,1,1,86507.88,1
5291,5291,785,2,0,36,2,99806.85,1,0,1,36976.52,0
5292,5292,519,1,1,39,2,112957.26,2,1,0,97593.16,0
5293,5293,533,2,1,43,4,80442.06,2,0,1,12537.42,0
5294,5294,583,1,0,38,10,0.0,2,0,1,113597.64,0
5295,5295,816,2,0,25,2,150355.35,2,1,1,35770.84,0
5296,5296,688,1,1,38,7,148045.68,1,1,0,175479.92,1
5297,5297,748,1,1,40,3,95297.11,1,0,0,171515.84,0
5298,5298,522,2,1,32,8,124450.36,2,1,1,165786.1,0
5299,5299,606,2,1,36,5,190479.48,2,0,0,179351.89,0
5300,5300,805,1,1,46,6,118022.06,3,1,0,162643.15,1
5301,5301,560,1,0,35,1,0.0,2,1,0,3701.63,0
5302,5302,652,1,0,40,8,84390.8,2,0,1,107876.2,0
5303,5303,649,1,1,47,1,0.0,2,1,1,145593.85,0
5304,5304,637,1,0,21,10,125712.2,1,0,0,175072.47,0
5305,5305,579,3,0,59,3,148021.12,1,1,1,74878.22,0
5306,5306,515,3,1,40,10,121355.99,1,1,0,138360.29,0
5307,5307,427,3,1,40,8,0.0,2,1,1,82870.75,0
5308,5308,678,1,1,38,3,0.0,2,1,0,66561.6,0
5309,5309,686,1,0,35,8,105419.73,1,1,0,35356.46,0
5310,5310,640,3,0,46,3,0.0,1,1,1,156260.08,0
5311,5311,804,3,1,33,7,76548.6,1,0,1,98453.45,0
5312,5312,784,2,1,38,1,138515.02,1,1,1,171768.76,0
5313,5313,743,1,1,37,8,69143.91,2,0,1,105780.18,0
5314,5314,694,2,1,37,1,95668.82,2,1,0,100335.55,0
5315,5315,422,1,1,54,3,140014.42,1,0,1,86350.97,0
5316,5316,714,1,1,63,4,138082.16,1,0,1,166677.54,0
5317,5317,581,2,0,54,2,152508.99,1,1,0,187597.98,1
5318,5318,774,1,0,41,5,126670.37,1,1,0,102426.06,0
5319,5319,527,2,0,39,9,96748.89,2,1,0,94711.43,0
5320,5320,627,3,1,41,5,100880.76,1,0,1,134665.25,0
5321,5321,661,3,0,35,5,128415.45,1,1,0,142626.49,0
5322,5322,673,1,0,43,5,168069.73,1,1,1,146992.24,1
5323,5323,719,3,0,32,7,0.0,1,0,0,76264.27,0
5324,5324,671,2,0,23,9,123943.18,1,1,1,159553.27,0
5325,5325,733,1,1,48,5,0.0,1,0,1,117830.57,0
5326,5326,705,1,0,39,3,92224.56,1,1,1,54517.25,0
5327,5327,850,1,1,31,6,67996.23,2,0,0,50129.87,1
5328,5328,541,2,0,39,9,100116.67,1,1,1,199808.1,1
5329,5329,598,2,0,50,5,88379.81,3,0,1,64157.24,1
5330,5330,676,1,0,36,3,91711.59,1,1,1,95393.43,0
5331,5331,765,2,1,34,5,86055.17,2,1,1,104220.5,0
5332,5332,762,1,1,32,10,191775.65,1,1,0,179657.83,0
5333,5333,581,2,0,34,1,101633.04,1,1,0,110431.51,0
5334,5334,824,1,1,26,7,146266.0,1,1,0,21903.62,1
5335,5335,727,2,1,34,2,146407.11,1,1,1,72073.72,0
5336,5336,741,2,0,19,8,108711.57,2,1,0,24857.25,0
5337,5337,723,1,1,34,5,0.0,2,0,1,12092.03,0
5338,5338,579,3,1,33,6,0.0,1,1,0,94993.04,1
5339,5339,752,2,0,42,3,65046.08,2,0,1,140139.28,0
5340,5340,595,2,0,64,2,105736.32,1,1,1,89935.73,1
5341,5341,774,2,1,36,9,130809.77,1,1,0,152290.28,0
5342,5342,575,1,1,24,2,0.0,2,1,1,119927.81,0
5343,5343,643,1,1,45,5,0.0,1,1,0,142513.5,1
5344,5344,576,2,0,36,8,166287.85,1,1,1,23305.85,0
5345,5345,794,2,1,57,3,117056.46,1,1,0,93336.93,1
5346,5346,645,1,0,38,7,59568.57,1,1,1,167723.25,0
5347,5347,610,3,1,46,5,91897.8,1,1,0,54394.28,0
5348,5348,728,3,0,29,1,0.0,1,1,1,83056.22,0
5349,5349,432,1,1,42,9,152603.45,1,1,0,110265.24,1
5350,5350,850,2,0,32,0,116968.91,1,0,0,175094.62,0
5351,5351,649,1,0,41,2,125785.23,1,1,1,70523.92,0
5352,5352,691,3,1,40,1,0.0,2,1,1,145613.17,0
5353,5353,652,2,0,45,9,110827.49,1,1,1,153383.54,1
5354,5354,632,1,1,40,3,193354.86,2,1,0,149188.41,0
5355,5355,445,1,0,30,3,0.0,2,1,1,127939.19,0
5356,5356,646,1,1,52,8,59669.43,1,0,0,172495.81,1
5357,5357,643,2,1,28,9,160858.13,2,1,0,27149.27,0
5358,5358,670,1,1,33,8,126679.69,1,1,1,39451.09,0
5359,5359,496,1,0,34,1,102723.35,2,1,0,180844.81,0
5360,5360,677,3,0,35,0,0.0,2,0,0,76637.38,0
5361,5361,619,3,0,45,0,0.0,2,0,0,113645.4,0
5362,5362,459,1,1,26,4,149879.66,1,0,0,50016.17,0
5363,5363,671,1,1,30,2,0.0,1,0,1,102057.86,0
5364,5364,585,3,0,56,1,128472.8,1,1,0,186476.91,1
5365,5365,780,1,0,43,0,0.0,1,0,1,15705.27,0
5366,5366,691,1,1,52,3,0.0,1,1,0,175843.68,1
5367,5367,588,2,1,49,6,132623.76,3,1,0,36292.94,1
5368,5368,639,1,0,35,1,103015.12,2,1,1,139094.12,0
5369,5369,720,2,0,43,10,110822.9,1,0,0,72861.94,0
5370,5370,598,1,1,64,1,0.0,2,1,0,195635.3,1
5371,5371,678,1,1,40,1,0.0,2,1,1,187343.4,0
5372,5372,538,3,0,42,9,0.0,1,0,0,152855.96,0
5373,5373,748,1,1,40,0,0.0,1,0,0,60416.76,0
5374,5374,671,3,0,34,10,0.0,1,1,0,23235.38,0
5375,5375,632,3,0,29,7,80922.75,1,1,0,7820.78,0
5376,5376,619,2,1,38,10,84651.79,1,1,1,184754.26,0
5377,5377,584,2,0,54,1,77354.37,1,0,0,138192.98,1
5378,5378,644,1,0,40,10,139180.97,1,1,1,19959.67,0
5379,5379,632,1,1,43,2,100013.51,1,1,0,24275.32,0
5380,5380,760,3,0,32,2,0.0,1,1,1,114565.35,0
5381,5381,600,2,0,58,8,118723.11,1,0,0,6209.51,1
5382,5382,596,3,0,54,0,78126.28,1,1,1,153482.91,1
5383,5383,636,1,0,38,1,0.0,1,1,0,45015.38,0
5384,5384,597,1,1,19,2,0.0,2,1,1,91036.74,0
5385,5385,583,1,1,36,8,0.0,2,0,1,5571.59,0
5386,5386,585,3,0,33,8,0.0,2,1,0,114182.07,0
5387,5387,689,1,1,39,7,0.0,2,0,0,14917.09,0
5388,5388,484,2,0,34,4,148249.54,1,0,1,33738.27,0
5389,5389,667,3,0,23,6,136100.69,2,0,0,169669.33,1
5390,5390,673,1,0,40,5,137494.28,1,1,0,81753.92,0
5391,5391,825,2,1,37,6,118050.79,1,0,1,52301.15,0
5392,5392,609,1,1,37,1,39344.83,1,1,1,178291.89,1
5393,5393,850,3,1,49,8,0.0,1,0,0,25867.67,1
5394,5394,704,1,1,31,5,132084.66,3,1,1,54474.48,1
5395,5395,555,1,1,24,5,0.0,2,1,0,27513.47,0
5396,5396,683,1,0,29,0,157829.12,1,0,0,129891.66,0
5397,5397,625,1,0,39,3,130786.92,1,0,1,121316.07,0
5398,5398,737,2,1,31,5,121192.22,2,1,1,74890.58,0
5399,5399,453,2,0,28,3,139986.65,1,1,0,136846.75,0
5400,5400,629,1,0,33,6,0.0,2,1,1,59129.72,0
5401,5401,517,1,0,45,4,0.0,1,0,0,172674.36,1
5402,5402,715,1,0,33,3,85227.84,1,1,1,68087.15,0
5403,5403,630,2,0,31,2,112373.49,2,1,1,131167.98,0
5404,5404,705,1,0,31,3,142905.51,1,1,1,58134.97,0
5405,5405,584,1,0,39,2,112687.69,1,1,1,127749.61,0
5406,5406,677,2,0,41,8,146720.98,2,1,1,4195.84,0
5407,5407,642,2,0,30,5,129753.69,1,1,0,582.53,0
5408,5408,739,1,1,37,7,104960.46,1,0,1,80883.82,0
5409,5409,850,1,0,38,2,0.0,2,1,0,9015.07,0
5410,5410,691,2,0,41,8,109153.96,3,1,1,148848.76,1
5411,5411,622,1,1,40,4,99799.76,2,1,0,197372.13,0
5412,5412,473,1,0,33,5,125827.43,1,0,1,145698.73,0
5413,5413,538,3,1,68,9,0.0,2,1,0,110440.5,1
5414,5414,658,2,1,37,3,168735.74,2,0,0,70370.24,0
5415,5415,729,1,0,32,9,0.0,2,0,0,150803.44,0
5416,5416,703,1,1,37,1,149762.08,1,1,0,20629.4,1
5417,5417,565,2,1,31,2,89558.39,2,1,1,4441.54,0
5418,5418,544,1,1,38,8,0.0,1,1,1,98208.62,0
5419,5419,724,1,1,28,9,0.0,2,1,1,100240.2,0
5420,5420,583,1,0,57,3,238387.56,1,0,1,147964.99,1
5421,5421,584,1,1,47,5,0.0,2,1,0,89286.29,0
5422,5422,777,1,1,36,7,0.0,1,1,0,106472.34,0
5423,5423,771,3,0,56,2,0.0,1,1,1,25222.6,1
5424,5424,593,3,1,44,5,0.0,1,1,0,128046.98,0
5425,5425,639,1,0,31,3,98360.03,1,0,0,20973.8,0
5426,5426,632,2,1,48,6,126066.26,1,1,0,64345.61,1
5427,5427,740,1,0,60,5,108028.08,2,0,0,25980.42,1
5428,5428,529,1,0,27,1,0.0,2,1,1,37769.98,0
5429,5429,601,3,0,44,4,0.0,2,1,0,58561.31,0
5430,5430,660,1,0,20,6,167685.56,1,1,0,57929.9,0
5431,5431,712,3,0,79,5,108078.56,1,1,1,174118.93,0
5432,5432,641,1,1,77,9,0.0,3,1,1,81514.06,0
5433,5433,836,1,0,29,9,133681.78,1,1,1,153747.73,0
5434,5434,559,1,1,34,4,0.0,2,1,1,66721.98,0
5435,5435,591,1,1,49,3,0.0,2,1,0,50123.44,0
5436,5436,463,3,0,35,2,0.0,2,1,1,1950.93,0
5437,5437,766,2,1,27,5,126285.73,1,1,0,177614.17,1
5438,5438,681,3,1,30,2,111093.01,1,1,0,68985.99,0
5439,5439,570,1,0,46,3,0.0,2,0,0,820.46,0
5440,5440,628,1,0,31,6,175443.75,1,1,0,113167.17,1
5441,5441,732,1,0,43,6,0.0,2,1,0,65731.53,0
5442,5442,710,3,0,38,4,0.0,2,1,1,136390.88,0
5443,5443,512,1,0,36,3,84327.77,2,1,0,17675.36,0
5444,5444,786,1,0,33,0,83036.05,1,0,1,154990.58,1
5445,5445,602,3,1,30,9,113672.18,2,0,0,102135.92,0
5446,5446,782,1,1,33,7,191523.09,1,1,1,167058.75,0
5447,5447,350,1,0,40,0,111098.85,1,1,1,172321.21,1
5448,5448,655,1,0,39,6,94631.26,2,1,1,148948.52,0
5449,5449,501,2,1,24,4,130806.42,2,1,0,80241.14,0
5450,5450,749,2,1,47,9,110022.74,1,0,1,135655.29,1
5451,5451,511,2,0,40,9,124401.6,1,1,0,198814.24,1
5452,5452,686,2,1,39,3,129626.19,2,1,1,103220.56,0
5453,5453,625,1,1,39,2,0.0,2,1,0,100403.05,0
5454,5454,598,1,0,64,9,0.0,1,0,1,13181.37,1
5455,5455,796,2,0,52,9,167194.36,1,1,1,62808.93,1
5456,5456,806,1,1,34,5,113958.55,1,0,1,32125.98,0
5457,5457,707,1,0,42,10,0.0,2,1,1,152944.39,0
5458,5458,591,2,0,44,10,113581.98,1,1,0,1985.41,0
5459,5459,529,3,0,44,1,0.0,2,0,0,14161.3,0
5460,5460,850,3,1,22,3,0.0,1,1,1,144385.54,0
5461,5461,562,1,1,37,2,0.0,1,0,1,52525.15,1
5462,5462,581,3,0,29,8,0.0,2,1,0,46735.19,0
5463,5463,590,1,1,39,9,0.0,2,1,1,104730.52,0
5464,5464,688,1,1,20,8,137624.4,2,1,1,197582.79,0
5465,5465,693,1,1,31,1,0.0,2,0,1,182270.88,0
5466,5466,674,1,0,28,3,0.0,1,1,0,51536.99,0
5467,5467,638,2,1,62,4,108716.59,2,1,1,74241.09,0
5468,5468,730,2,1,38,0,38848.19,2,0,0,94003.11,0
5469,5469,728,1,0,69,1,0.0,2,1,1,131804.86,0
5470,5470,672,2,1,40,10,102980.44,1,1,0,1285.81,1
5471,5471,604,1,1,33,3,148659.48,1,0,0,42437.75,0
5472,5472,821,3,0,38,8,0.0,2,0,1,126241.4,1
5473,5473,625,1,0,39,5,0.0,2,1,0,32615.21,0
5474,5474,612,2,1,44,2,115163.38,1,1,1,97677.52,1
5475,5475,690,1,1,39,6,0.0,2,1,0,160532.88,0
5476,5476,748,1,0,34,8,0.0,2,1,0,53584.03,0
5477,5477,614,3,1,66,2,0.0,2,0,1,180082.7,0
5478,5478,577,1,1,37,2,127261.35,1,1,0,56185.05,0
5479,5479,467,2,1,51,10,114514.71,2,1,0,177784.68,1
5480,5480,589,1,0,46,10,107238.85,2,1,0,37024.28,0
5481,5481,733,1,1,42,9,150507.21,1,0,1,169964.12,0
5482,5482,766,2,1,37,2,99660.13,2,0,1,147700.78,0
5483,5483,688,1,1,40,6,0.0,1,1,1,47886.44,0
5484,5484,771,1,1,50,3,105229.72,1,1,1,16281.68,1
5485,5485,705,3,0,39,8,144102.32,1,1,1,11682.36,0
5486,5486,557,1,1,42,6,177822.03,1,1,0,150944.31,1
5487,5487,637,1,1,33,2,145731.83,1,0,1,109219.43,0
